prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
578 518 zł,"78,71 m²",4 pokoje Połud.-Zach Brak Prowizji Pierwsze Piętro,4,do wykończenia,Współrzędne dokładne,"ul. Krakowska , Rzeszów, Rzeszów",50.055195,21.967688,1/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,2023-06-30,2023,blok,nie,brak informacji,monitoring / ochrona,pustak,pierwotny
534 786 zł,"72,76 m²",4 Pokoje Zachód Pierwsze Piętro Brak Prowizji,4,do wykończenia,Współrzędne dokładne,"ul. Krakowska , Rzeszów, Rzeszów",50.055195,21.967688,1/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,2023-06-13,2023,blok,nie,brak informacji,monitoring / ochrona,pustak,pierwotny
348 958 zł,"46,84 m²",Mieszkanie 2 pokoje z dużym ogródkiem.,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",50.054963,21.967937,parter/2,Zapytaj,Zapytaj,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,brak informacji,brak informacji,brak informacji,pierwotny
482 889 zł,"57,93 m²",58 m2 z ogrodem i garażem,3,do wykończenia,Współrzędne dokładne,"Biała, Rzeszów, Rzeszów",49.98467,22.02438,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty",pustak,pierwotny
510 000 zł,"106,28 m²","Duże mieszkanie 106 m2, ul. Krakowska, Rzeszów",3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.05495,21.968479,1/2,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2022-03-15,2020,blok,nie,brak informacji,domofon / wideofon,brak informacji,pierwotny
489 000 zł,"70,08 m²","3 Pokoje Przedsprzedaż, szeregówka na Białej",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Biała, Rzeszów, Rzeszów",49.979387,22.014385,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2024-03-31,2024,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
399 000 zł,"57,71 m²","3 Pokoje Przedsprzedaż, szeregówka na Białej",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Biała, Rzeszów, Rzeszów",49.979387,22.014385,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,2024-03-31,2024,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
479 900 zł,52 m²,Mieszkanie 3-pokojowe z ogródkiem i garażem,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.997619,22.003085,parter/4,Zapytaj,Zapytaj,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,pierwotny
424 900 zł,"47,45 m²",Dwa pokoje w świetnej lokalizacji,2,do wykończenia,Współrzędne dokładne,"al. Powstańców Warszawy , Rzeszów, Rzeszów",50.018246,22.010465,5/17,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
415 000 zł,"50,4 m²",Extra cena | Duży narożny ogród | Szybko gotowe,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zaczernie, rzeszowski, podkarpackie",50.09327,22.00462,parter/1,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,brak informacji,brak informacji,pustak,pierwotny
462 462 zł,"60,06 m²",Gotowe mieszkania | garaż na 2 auta | Sikorskiego,3,do zamieszkania,Współrzędne dokładne,"al. gen. Władysława Sikorskiego , Rzeszów, Rzeszów",49.986166,22.018533,1/1,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
525 960 zł,"97,4 m²",Nowe mieszkania w zabudowie szeregowej - Słocina,6,Zapytaj,Współrzędne dokładne,"Rzeszów, Słocina, ul. św. Rocha",50.007998,22.068538,1/1,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2021,brak informacji,nie,brak informacji,brak informacji,pustak,pierwotny
296 150 zł,"48,6 m²",Super Cena ! Mieszkanie 3 pokojowe z ogródkiem!,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.062509,21.993063,parter/3,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
423 600 zł,"56,48 m²",Zabudowa szeregowa / 3 pokoje / ogródek,3,do wykończenia,Współrzędne dokładne,"ul. Dębicka , Rzeszów, Rzeszów",50.054406,21.948246,parter/1,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
489 000 zł,74 m²,Mieszkanie Z Antresolą W Szeregówce,4,do wykończenia,Współrzędne dokładne,"Tyczyn, rzeszowski, podkarpackie",49.964424,22.038002,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
432 889 zł,"57,93 m²",Os. Biała - Gotowe 3 pokoje z ogrodem,3,do wykończenia,Współrzędne dokładne,"Biała, Rzeszów, Rzeszów",49.98467,22.02438,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty",pustak,pierwotny
438 146 zł,"60,02 m²",Do wykończenia 3 pokojowe mieszkanie,3,do wykończenia,Współrzędne dokładne,"Biała, Rzeszów, Rzeszów",49.98467,22.02438,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty",pustak,pierwotny
Zapytaj o cenę,"40,28 m²",Dworzysko Park | nowe mieszkanie B_190,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",50.070645,21.961037,9/12,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
422 889 zł,"57,93 m²",Gotowe Mieszkania /ul. Sikorskiego/ Klucze od ręki,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Biała, Rzeszów, Rzeszów",49.995214,22.018036,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2021,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
477 120 zł,"45,44 m²",2 pokoje | Panorama Kwiatkowskiego | NOWY budynek,2,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
499 000 zł,"72,76 m²",Nowe mieszkania - Dworskie Ogrody,3,Zapytaj,Współrzędne dokładne,"Przybyszówka, Rzeszów, Rzeszów",50.056576,21.966111,1/8,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,brak informacji,tak,brak informacji,brak informacji,pustak,pierwotny
469 000 zł,"68,42 m²",4 pokoje z balkonem | Nowość | os. Biała,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Biała, ul. kard. Karola Wojtyły",49.995411,22.004447,1/1,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2024,blok,nie,internet,brak informacji,pustak,pierwotny
399 000 zł,"57,73 m²",3 pokoje z ogrodem|os. Biała|Bez Pcc i dod.kosztów,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Biała, ul. kard. Karola Wojtyły",49.995411,22.004447,parter/1,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2024,blok,nie,"telewizja kablowa, internet, telefon",brak informacji,pustak,pierwotny
Zapytaj o cenę,"57,52 m²","Mieszkanie 57 m.kw., 3 piętro, Mielec, M22",3,do wykończenia,Współrzędne dokładne,"ul. Wojsławska , Mielec, mielecki",50.28212,21.431517,3/7,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"42,66 m²","Apartamenty Krogulskiego / 2 POKOJE / 42,66m2",2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.0634,22.005447,4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"53,12 m²","Apartamenty Krogulskiego / 3 POKOJE / 53,12m2",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.0634,22.005447,6,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"45,78 m²","Resovia Sky / 2 POKOJE / 45,78 m2",2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.025463,22.00626,5/10,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
399 000 zł,"68,85 m²",Apartament Ascanapark o pow. 69m z ogrodem,3,do wykończenia,Współrzędne dokładne,"ul. Jana Zamoyskiego , Stalowa Wola, stalowowolski",50.538124,22.084523,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2024,szeregowiec,nie,brak informacji,drzwi / okna antywłamaniowe,pustak,pierwotny
693 600 zł,"71,84 m²",Gotowe do zamieszkania|4 pokoje|Lubelska,4,do zamieszkania,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.0495,22.001005,7/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2022,blok,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
464 590 zł,"66,37 m²",4-pokojowe Mieszkanie Idealne Dla Rodziny !!!,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-12-01,2021,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,pierwotny
427 942 zł,"57,83 m²",3-pokojowe Mieszkanie Idealne Dla Rodziny !!!,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-12-01,2021,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,pierwotny
389 840 zł,"48,73 m²",3-pokojowe Mieszkanie Idealne Dla Rodziny !!!,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-12-01,2021,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,pierwotny
410 000 zł,"66,21 m²",Mieszkanie 3 pokoje na parterze Stalowa Wola,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Stalowa Wola, stalowowolski, podkarpackie",50.61566,22.02202,parter,412 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,pierwotny
Zapytaj o cenę,"62,02 m²","Resovia Sky / 3 POKOJE / 62,02 m2",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.025463,22.00626,4/10,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"66,87 m²","Apartamenty Krogulskiego / 4 POKOJE / 66,87m2",4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.0634,22.005447,6,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
715 575 zł,"68,15 m²",3 pokoje | Panorama Kwiatkowskiego | NOWY budynek,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,2/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
419 336 zł,"39,56 m²",2 pokoje | Panorama Kwiatkowskiego | NOWY budynek,2,do zamieszkania,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/7,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
518 295 zł,"47,55 m²",2 pokoje | Panorama Kwiatkowskiego | NOWY budynek,2,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
577 046 zł,"52,94 m²",3 pokoje | Panorama Kwiatkowskiego | NOWY budynek,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
640 074 zł,"59,82 m²",2 pokoje | Panorama Kwiatkowskiego | NOWY budynek,2,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
694 620 zł,"68,1 m²",3 pokoje | Panorama Kwiatkowskiego | NOWY budynek,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
583 542 zł,"57,21 m²",3 pokoje | Panorama Kwiatkowskiego | NOWY budynek,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/7,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",brak informacji,brak informacji,pierwotny
373 527 zł,"37,73 m²",Nowoczesne apartamenty przy Parku Szafera /Słocina,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Słocina, Rzeszów, Rzeszów",50.024448,22.042925,2/2,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2022,kamienica,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
426 888 zł,"43,12 m²",Nowoczesne apartamenty przy Parku Szafera /Słocina,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Słocina, Rzeszów, Rzeszów",50.024448,22.042925,parter/2,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2022,kamienica,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
446 061 zł,"57,93 m²",Drabinianka - ul. Sikorskiego | Z ogródkiem,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",49.995214,22.018036,parter/1,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,blok,nie,brak informacji,brak informacji,pustak,pierwotny
615 892 zł,"57,56 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,4/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
503 689 zł,"46,21 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,9/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
420 000 zł,100 m²,"NOWE OSIEDLE Mielec ul. Traugutta 100 m2, sprzedaż",4,do wykończenia,Współrzędne dokładne,"ul. Romualda Traugutta , Mielec, mielecki",50.28828,21.42617,parter/1,Zapytaj,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,brak informacji,szeregowiec,nie,brak informacji,brak informacji,pustak,pierwotny
283 955 zł,"29,89 m²",Nowe Mieszkanie na Osiedlu Architektów A2.4.M81,1,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,4/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
323 553 zł,"37,19 m²",Ustawne Mieszkanie na Osiedlu Architektów A1.6.M38,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,6/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
847 350 zł,"80,7 m²",4 pokoje| Panorama Kwiatkowskiego | NG Development,4,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,9/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
Zapytaj o cenę,"72,46 m²",Trzypokojowy Apartament M24,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Nowe Miasto, al. mjr. Wacława Kopisto",50.029344,22.007265,4/13,Zapytaj,pełna własność,balkon,Zapytaj,0,0,0,0,0,0,0,0
Zapytaj o cenę,"42,29 m²","Mieszkanie 42 m.kw. , parter , Mielec M72",2,do wykończenia,Współrzędne dokładne,"ul. Wojsławska , Mielec, mielecki",50.28212,21.431517,parter/7,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
392 700 zł,51 m²,Nowe Mieszkania/2xbalkon/3pokoje/cichobieżna winda,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Jarosław, jarosławski, podkarpackie",50.0158,22.68024,parter/4,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,brak informacji,pustak,pierwotny
Zapytaj o cenę,"62,65 m²","Mieszkanie 62 m.kw., 4 piętro, Mielec M24",3,do wykończenia,Współrzędne dokładne,"ul. Wojsławska , Mielec, mielecki",50.28212,21.431517,4/7,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
360 000 zł,58 m²,"Ostatnie mieszkanie bezczynszowe, 3 pokoje",3,do wykończenia,Współrzędne dokładne,"Rzeszów, Biała, ul. Czesława Miłosza",49.985628,21.994302,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,brak informacji,pustak,pierwotny
