prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
550 000 zł,"85,3 m²","Apartament Bielańska 8a/3 pokoje/ garderoba/85,3m2",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Legnica, Legnica, dolnośląskie",51.195457,16.175182,3/3,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,pierwotny
Zapytaj o cenę,"56,48 m²",Trzypokojowe mieszkanie w Quorum | C.21.1,3,Zapytaj,Współrzędne dokładne,"Wrocław, Szczepin, ul. gen. Władysława Sikorskiego",51.114017,17.02036,> 10/23,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
396 000 zł,"54,79 m²",Funkcjonalne mieszkanie/Piękna okolica,3,do wykończenia,Współrzędne dokładne,"ul. Kolejowa , Środa Śląska, średzki",51.169876,16.590212,1/4,4 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",silikat,pierwotny
316 020 zł,"45,8 m²",Kolejowa Dzierżoniów | Mieszkanie A-6,2,do wykończenia,Współrzędne dokładne,"ul. Kolejowa , Dzierżoniów, dzierżoniowski",50.721767,16.64615,parter/4,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,silikat,pierwotny
789 789 zł,"60,06 m²",DŁUGA 15 - 3 pokoje z balkonem od południa,3,Zapytaj,Współrzędne dokładne,"Wrocław, Stare Miasto, ul. Długa",51.118618,17.016218,3/6,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,silikat,pierwotny
Zapytaj o cenę,"61,06 m²",Armii Krajowej | etap II | mieszkanie B.2.M17,3,do wykończenia,Współrzędne dokładne,"Wrocław, Tarnogaj, al. Armii Krajowej",51.08315,17.047922,2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
507 283 zł,"59,21 m²",Stara Mleczarnia | ustawne mieszkanie F/09,3,do wykończenia,Współrzędne dokładne,"ul. Obrońców Pokoju , Trzebnica, trzebnicki",51.306126,17.0619,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"internet, telefon","teren zamknięty, domofon / wideofon, rolety antywłamaniowe",silikat,pierwotny
771 790 zł,"65,13 m²",Wyjątkowe 2 piętrowe mieszkanie | Ostatnie piętro,3,do wykończenia,Współrzędne dokładne,"Wrocław, Krzyki, al. Armii Krajowej",51.083149,17.047921,7/7,650 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",inne,pierwotny
648 112 zł,"57,61 m²","Mieszkanie, które robi wrażenie | Armii Krajowej",3,do wykończenia,Współrzędne dokładne,"Wrocław, Krzyki, al. Armii Krajowej",51.083149,17.047921,1/7,570 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,apartamentowiec,tak,"telewizja kablowa, internet",domofon / wideofon,inne,pierwotny
383 000 zł,"40,12 m²",W promocji | na start/ gotowe w 2023,2,Zapytaj,Współrzędne dokładne,"Jagodno, Wrocław, Wrocław",51.059255,17.05599,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
749 000 zł,78 m²,Narożne | 5 pokoi | 2 łazienki |gotowe,5,Zapytaj,Współrzędne dokładne,"Swojczyce, Wrocław, Wrocław",51.110961,17.12664,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
389 179 zł,"40,5 m²",Rabaty | na start | gotowe w 2023,2,Zapytaj,Współrzędne dokładne,"Jagodno, Wrocław, Wrocław",51.060024,17.05365,parter/4,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
630 831 zł,"63,4 m²","Dla lubiących ciepło i cień, 4pok. 63m2, Oporów",4,do wykończenia,Współrzędne dokładne,"Wrocław, Oporów, ul. Ibn Siny Awicenny",51.084719,16.954321,1/3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",inne,pierwotny
929 000 zł,"71,11 m²","Centrum Wrocławia, ale wśród zieleni, 4 pok. 71m2,",4,do wykończenia,Współrzędne dokładne,"Wrocław, Szczepin, ul. Gnieźnieńska",51.122877,17.013509,1/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,"system alarmowy, teren zamknięty, domofon / wideofon",pustak,pierwotny
679 830 zł,"52,7 m²","Dużo naturalnego światła, 3pok. 52m2, Kępa Mieszcz",3,do wykończenia,Współrzędne dokładne,"Wrocław, Śródmieście, wyspa Kępa Mieszczańska",51.1175,17.02196,2/6,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,"system alarmowy, teren zamknięty, domofon / wideofon",pustak,pierwotny
609 000 zł,"45,76 m²",Rozkładowe/ Apartament/ Centrum miasta,2,Zapytaj,Współrzędne dokładne,"Wrocław, Szczepin, ul. Gnieźnieńska",51.117635,17.01222,1/5,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,brak informacji,"system alarmowy, monitoring / ochrona",brak informacji,pierwotny
729 000 zł,"57,91 m²",Rozkładowe/ Apartament/ Centrum miasta,3,Zapytaj,Współrzędne dokładne,"Wrocław, Szczepin, ul. Gnieźnieńska",51.117635,17.01222,4/9,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,brak informacji,"system alarmowy, monitoring / ochrona",brak informacji,pierwotny
999 000 zł,"81,63 m²",Rozkładowe/ Ostatnie piętro / Balkon,4,Zapytaj,Współrzędne dokładne,"Wrocław, Szczepin, ul. Gnieźnieńska",51.123358,17.014833,9/9,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,brak informacji,"system alarmowy, monitoring / ochrona",brak informacji,pierwotny
499 000 zł,"30,62 m²",Idealne na start/ Apartament / Inwestycyjne,1,Zapytaj,Współrzędne dokładne,"Wrocław, Szczepin, ul. Gnieźnieńska",51.117635,17.01222,4/9,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,brak informacji,"system alarmowy, monitoring / ochrona",brak informacji,pierwotny
957 035 zł,"74,64 m²",Rozkładowe/ Promocja / Balkon,4,Zapytaj,Współrzędne dokładne,"Wrocław, Szczepin, ul. Gnieźnieńska",51.123358,17.014833,5/9,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,brak informacji,"system alarmowy, monitoring / ochrona",brak informacji,pierwotny
524 809 zł,"58,39 m²",59 mkw 4 pokoje NOWE mieszkanie ! rabat,4,do wykończenia,Współrzędne dokładne,"Wrocław, Jagodno, ul. Buforowa",51.056834,17.057259,2,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",brak informacji,pierwotny
408 256 zł,"39,6 m²",2 pokojowe - przytulne MIESZKANIE rabat!,2,do wykończenia,Współrzędne dokładne,"Wrocław, Jagodno, ul. Buforowa",51.056834,17.057259,4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",brak informacji,pierwotny
496 236 zł,"49,12 m²",3 pokoje\ 49 mkw \miejsce postojowe \ TWÓJ DORADCA,3,do wykończenia,Współrzędne dokładne,"Wrocław, Jagodno, ul. Buforowa",51.056834,17.057259,3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",brak informacji,pierwotny
587 875 zł,"46,22 m²",Gotowe Mieszkanie Możliwośc wydzielenia Sypialni,1,Zapytaj,Współrzędne dokładne,"Wrocław, Stare Miasto, ul. Gnieźnieńska",51.12161,17.01224,5/9,Zapytaj,pełna własność,balkon,Zapytaj,2023-04-19,2022,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
664 400 zł,"60,4 m²",Świetna opcja dla Rodziny Klucze już do Czerwca,3,Zapytaj,Współrzędne dokładne,"Wrocław, Swojczyce, Vasco da Gamy",51.11001,17.12708,2/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-06-02,2023,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,pierwotny
533 467 zł,"59,34 m²",Osobna Kuchnia Dwustronne Gotowe do odbioru,3,Zapytaj,Współrzędne dokładne,"Wrocław, Jagodno, Edmunda Kajdasza",51.05336,17.05646,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-04-13,2022,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
543 954 zł,"64,07 m²",Dwustronne Narożne M. Gotowe do odbioru,3,Zapytaj,Współrzędne dokładne,"Wrocław, Jagodno, Edmunda Kajdasza",51.05336,17.05646,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-04-13,2022,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,pierwotny
563 983 zł,"52,1 m²",Klucze już w Czerwcu Dwustronne mieszkanie,3,Zapytaj,Współrzędne dokładne,"Wrocław, Swojczyce, Vasco da Gamy",51.11001,17.12708,1/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-06-01,2023,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,pierwotny
386 322 zł,"41,34 m²",Najtańsze! 2 pokojowe • 15 min do centrum • RABAT,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Jagodno, Wrocław, Wrocław",51.05494,17.06005,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",cegła,pierwotny
440 926 zł,"51,45 m²","M2, 3piętro na kameralnym osiedlu /Wrocław-Brochów",2,Zapytaj,Współrzędne dokładne,"Wrocław, Brochów, Aleja Róż",51.055116,17.08524,3/3,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
480 000 zł,50 m²,PROMOCJA ! | Klucze w tym roku | 15min do centrum,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Jagodno, Wrocław, Wrocław",51.05494,17.06005,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,tak,"telewizja kablowa, internet, telefon",brak informacji,cegła,pierwotny
499 000 zł,"70,5 m²","70,5m²+OGRÓD 52m²+1 m.parking+komórka-BEZCZYNSZOWE",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lutynia, średzki, dolnośląskie",51.13377,16.78718,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,internet,brak informacji,brak informacji,pierwotny
499 000 zł,"111,4 m²",111m²+balkon+m.postojowe BEZCZYNSZOWE-dwupoziomowe,5,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lutynia, średzki, dolnośląskie",51.13377,16.78718,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,internet,brak informacji,brak informacji,pierwotny
550 000 zł,"70,5 m²","70,5m²+OGRÓD 229m² ! +1m.parkingowe BEZCZYNSZOWE",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lutynia, średzki, dolnośląskie",51.13377,16.78718,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,internet,brak informacji,brak informacji,pierwotny
499 000 zł,"111,4 m²",BEZCZYNSZOWE 111m²+BALKON+m.parkingowe+komórka,5,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lutynia, średzki, dolnośląskie",51.13377,16.78718,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,brak informacji,brak informacji,pierwotny
358 000 zł,"41,7 m²",Najtańsze 2 pok.+balkon| Szybki odbiór| Park obok,2,do wykończenia,Współrzędne dokładne,"Wrocław, Bieńkowice, ul. Boiskowa",51.048238,17.084879,1/3,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,monitoring / ochrona,brak informacji,pierwotny
420 000 zł,"41,05 m²",2 pokoje z miejscem postojowym ✅ Rabat 60tyś ✅,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Jagodno, Wrocław, Wrocław",51.05494,17.06005,1/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, rolety antywłamaniowe",cegła,pierwotny
929 000 zł,"66,85 m²",Centrum Wysoki standard Nowoczesna kamienica,3,Zapytaj,Współrzędne dokładne,"Wrocław, Ołbin, ul. Henryka Sienkiewicza",51.117113,17.04526,4/6,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2024,brak informacji,tak,"telewizja kablowa, internet, telefon",monitoring / ochrona,brak informacji,pierwotny
495 000 zł,"28,69 m²",1 lub 2 pokoje w Centrum Wysoki standard,2,Zapytaj,Współrzędne dokładne,"Wrocław, Ołbin, ul. Henryka Sienkiewicza",51.117113,17.04526,2/6,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2024,brak informacji,tak,"telewizja kablowa, internet, telefon",monitoring / ochrona,brak informacji,pierwotny
522 900 zł,"31,5 m²",Kawalerka z miejscem na łóżko Balkon Centrum,1,Zapytaj,Współrzędne dokładne,"Wrocław, Ołbin, ul. Henryka Sienkiewicza",51.117113,17.04526,1/6,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2024,brak informacji,tak,"telewizja kablowa, internet, telefon",monitoring / ochrona,brak informacji,pierwotny
962 640 zł,"76,5 m²",Dla inwestora dwa mieszkania w jednym! Centrum,3,Zapytaj,Współrzędne dokładne,"Wrocław, Ołbin, ul. Henryka Sienkiewicza",51.117113,17.04526,1/6,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2024,brak informacji,tak,"telewizja kablowa, internet, telefon",monitoring / ochrona,brak informacji,pierwotny
629 000 zł,"43,78 m²",2 pokoje w centrum miasta z dojazdem na Manhattan,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Szczepin, Wrocław, Wrocław",51.122326,17.02079,4/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,brak informacji,domofon / wideofon,brak informacji,pierwotny
547 907 zł,"58,35 m²",Dwustronne 3-pokoje gotowe do odbioru,3,do wykończenia,Współrzędne dokładne,"Wrocław, Jagodno, Edmunda Kajdasza",51.05836,17.06028,3/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2022,blok,tak,brak informacji,monitoring / ochrona,brak informacji,pierwotny
378 999 zł,"43,83 m²",M2 z balkonem na kameralnym osiedlu /Wro-Brochów,2,Zapytaj,Współrzędne dokładne,"Wrocław, Brochów, Aleja Róż",51.055116,17.08524,1/3,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
389 999 zł,"45,12 m²",M2 + balkon na kameralnym osiedlu /Wrocław-Brochów,2,Zapytaj,Współrzędne dokładne,"Wrocław, Brochów, Aleja Róż",51.055116,17.08524,1/3,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
627 500 zł,"58,06 m²",3 pokoje | Cicha okolica | Partynice | Inwestycja,3,Zapytaj,Współrzędne dokładne,"Wrocław, Partynice, ul. Jeździecka",51.06273,16.99387,2/5,Zapytaj,Zapytaj,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,brak informacji,brak informacji,brak informacji,pierwotny
480 500 zł,"42,34 m²",2 pokoje | Cicha okolica | Partynice | Inwestycja,2,Zapytaj,Współrzędne dokładne,"Wrocław, Partynice, ul. Jeździecka",51.06273,16.99387,2/5,Zapytaj,Zapytaj,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,brak informacji,brak informacji,brak informacji,pierwotny
490 499 zł,"48,68 m²","Apartament 49m2, Bezpośrednio, WYSOKIE RABATY!",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krzyki, Wrocław, Wrocław",51.07855,17.05319,4/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",pustak,pierwotny
525 532 zł,"58,32 m²","Apartament 59m2, Bez Prowizji, Specjalne RABATY!",4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krzyki, Wrocław, Wrocław",51.07855,17.05319,3/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",pustak,pierwotny
381 270 zł,"31,51 m²","Apartament 32m2, 2 pokoje, Bez Prowizji, 0% PCC",2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krzyki, Wrocław, Wrocław",51.07855,17.05319,4/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",pustak,pierwotny
1 018 000 zł,"72,1 m²",|4-pokoje|widok na park|duży taras|centrum|,4,Zapytaj,Współrzędne dokładne,"Wrocław, Stare Miasto, wyspa Kępa Mieszczańska",51.1175,17.02196,3/7,750 zł,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2024,apartamentowiec,tak,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,pierwotny
503 496 zł,"50,4 m²",Mieszkanie z tarsem/ 3 pokoje idealne dla rodziny,2,do wykończenia,Współrzędne dokładne,"Wrocław, Jagodno, Edmunda Kajdasza",51.05836,17.06028,4/4,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,monitoring / ochrona,brak informacji,pierwotny
"385 949,10 zł","33,59 m²",Mieszkanie z tarasem/2 pokoje idealne na start,2,do wykończenia,Współrzędne dokładne,"Wrocław, Jagodno, Edmunda Kajdasza",51.05836,17.06028,4/4,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,monitoring / ochrona,brak informacji,pierwotny
407 000 zł,"41,1 m²",Promocyjna cena| Umów się na sobotę| M.miejskie,2,do wykończenia,Współrzędne dokładne,"Wrocław, Jagodno, ul. Buforowa",51.057255,17.056977,1/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,brak informacji,brak informacji,pierwotny
475 900 zł,"52,37 m²",Duże Rabaty tylko do 22.02 - 15 min od Rynku 3 pok,3,do wykończenia,Współrzędne dokładne,"Krzyki, Wrocław, Wrocław",51.065499,17.053104,2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,pierwotny
